trip_id,trip_segmentno,segmentkey,segmentid,ev_kwh
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.60975646979999
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,3.2926788329999965
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1035,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.6097564698000042
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,5.121952056900007
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,5.121952056900007
1049,-1,-1,-1,5.121952056900007
1049,-1,-1,-1,0.9756164550999956
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.2438964843000093
1049,-1,-1,-1,0.4878082275999986
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,5.121952056900007
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.6097564696999882
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.8536605835000017
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.6097564697000095
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.12194824219999136
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,1.3414611815999962
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.24390411380000646
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.3658523560000049
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,1.707313537600001
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,1.2195129393999906
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1049,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.0
1064,-1,-1,-1,0.6097564697000024
1064,-1,-1,-1,0.36585235599999777
1064,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,1.0975646973000008
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.3658523559000031
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.4878005981999962
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1067,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.9756088255999984
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1070,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,3.0487823486
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.3658599853999931
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,1.3414611816000104
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1072,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.9756088256000056
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.12194824220000555
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.12195205689999256
1073,-1,-1,-1,0.7317047118999938
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.1219635010000104
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.2438964842999951
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.4878082274999969
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.2438964843999969
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.4878005981999962
1073,-1,-1,-1,0.8536605834999875
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.4878005980999944
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.7317123413000104
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.4878044127999957
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.9756164550999956
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.2438964843999969
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.4878082275999986
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.8536605835000017
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,2.682929992700004
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.6097564697000024
1073,-1,-1,-1,0.0
1073,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.2438964843999969
1075,-1,-1,-1,1.4634246826000066
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.3658447266000025
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1075,-1,-1,-1,1.0975646972999868
1075,-1,-1,-1,0.6097564697000024
1075,-1,-1,-1,0.0
1075,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.7317123413000104
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.6097564697000166
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.12194824219999136
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1076,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.7317047119999955
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1083,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,1.4634094238000015
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.7317123412999962
1100,-1,-1,-1,0.0
1100,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.12194824219999136
1108,-1,-1,-1,0.0
1108,-1,-1,-1,1.2195129393999764
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.9756011962999906
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.6097564698000042
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.6097564697000166
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1108,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,1.21950531009999
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.12194824219999136
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,1.2195129394000048
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.2439117431
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,1.9512252808000028
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.12194824220000555
1110,-1,-1,-1,0.0
1110,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.7317123413000033
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.4878082274999969
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.12195587160000798
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.4878082276000129
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,1.463417053200004
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.6097564697000024
1111,-1,-1,-1,0.12195587159999376
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1111,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.3658523558999889
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,1.3414688111000077
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1113,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.7317123413000104
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.12195587160000798
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.8536605835000017
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.6097564697000024
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1117,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.12194824220000555
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.12194824220000555
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.6097564697000024
1139,-1,-1,-1,0.9756088257000072
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.4878005981999962
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.8536605834999875
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.7317047119000079
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1139,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1143,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.4878005980999944
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.2438964843999969
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1148,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1149,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.1219558715000062
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1151,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.12194824220000555
1153,-1,-1,-1,0.0
1153,-1,-1,-1,0.0
1154,-1,-1,-1,0.0
1154,-1,-1,-1,0.0
1154,-1,-1,-1,0.0
1154,-1,-1,-1,0.0
1154,-1,-1,-1,0.0
1154,-1,-1,-1,0.0
1154,-1,-1,-1,0.2438964842999951
1154,-1,-1,-1,0.0
1154,-1,-1,-1,1.4634246826999942
1160,-1,-1,-1,0.0
1160,-1,-1,-1,0.4878082274999969
1160,-1,-1,-1,0.0
1160,-1,-1,-1,0.0
1160,-1,-1,-1,0.0
1160,-1,-1,-1,0.0
1160,-1,-1,-1,0.0
1160,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
1168,-1,-1,-1,0.0
